"VID_PID";"VID";"VID_name";"PID";"PID_name"
"VID_0944&PID_0117";"0944";"KORG, Inc.";"0117";"nanoKONTROL2 MIDI Controller"
"VID_0944&PID_0F03";"0944";"KORG, Inc.";"0F03";"K-Series K61P MIDI studio controller"
"";"0945";"Pasco Scientific";"";""
"VID_0948&PID_0301";"0948";"Kronauer music in digital";"0301";"USB Pro (24/48)"
"VID_0948&PID_0302";"0948";"Kronauer music in digital";"0302";"USB Pro (24/96 playback)"
"VID_0948&PID_0303";"0948";"Kronauer music in digital";"0303";"USB Pro (24/96 record)"
"VID_0948&PID_0304";"0948";"Kronauer music in digital";"0304";"USB Pro (16/48)"
"VID_0948&PID_1105";"0948";"Kronauer music in digital";"1105";"USB One"
"VID_094B&PID_0001";"094B";"Linkup Systems Corp.";"0001";"neonode N2"
"";"094D";"Cable Television Laboratories";"";""
"VID_094F&PID_0101";"094F";"Yano";"0101";"U640MO-03"
"VID_094F&PID_05FC";"094F";"Yano";"05FC";"METALWEAR-HDD"
"VID_0951&PID_0008";"0951";"Kingston Technology";"0008";"Ethernet"
"VID_0951&PID_000A";"0951";"Kingston Technology";"000A";"KNU101TX 100baseTX Ethernet"
"VID_0951&PID_1539";"0951";"Kingston Technology";"1539";"Iron Key D300 (Virtual CD-ROM and USB Stick)"
"VID_0951&PID_1600";"0951";"Kingston Technology";"1600";"DataTraveler II Pen Drive"
"VID_0951&PID_1601";"0951";"Kingston Technology";"1601";"DataTraveler II+ Pen Drive"
"VID_0951&PID_1602";"0951";"Kingston Technology";"1602";"DataTraveler Mini"
"VID_0951&PID_1603";"0951";"Kingston Technology";"1603";"DataTraveler 1GB/2GB Pen Drive"
"VID_0951&PID_1606";"0951";"Kingston Technology";"1606";"Eee PC 701 SD Card Reader [ENE UB6225]"
"VID_0951&PID_1607";"0951";"Kingston Technology";"1607";"DataTraveler 100"
"VID_0951&PID_160B";"0951";"Kingston Technology";"160B";"DataTraveler 2.0 (2GB)"
"VID_0951&PID_160D";"0951";"Kingston Technology";"160D";"DataTraveler Vault Privacy"
"VID_0951&PID_160E";"0951";"Kingston Technology";"160E";"DT110P/1GB Capless"
"VID_0951&PID_1613";"0951";"Kingston Technology";"1613";"DataTraveler DT101C Flash Drive"
"VID_0951&PID_1616";"0951";"Kingston Technology";"1616";"DataTraveler Locker 4GB"
"VID_0951&PID_161A";"0951";"Kingston Technology";"161A";"Dell HyperVisor internal flash drive"
